1	0.0012898915708065024	0.009696055377923273	10	0.15	-20	0	0	0
2	0.0012556539345566445	0.009603931125289848	10	0.15	-20	0	0	0
3	0.0012339125275611863	0.009547141729563252	10	0.15	-20	0	0	0
4	0.0011921294591171546	0.009567736928144369	10	0.15	-20	0	0	0
5	0.0010960534214973431	0.009712714906518604	10	0.15	-20	0	0	0
6	0.0010385670253393968	0.009711748099641874	10	0.15	-20	0	0	0
7	0.0009699947834014873	0.009821854402943048	10	0.15	-20	0	0	0
8	0.000901906177550148	0.010070099207551962	10	0.15	-20	0	0	0
9	0.0008582362532615639	0.010111815555120753	10	0.15	-20	0	0	0
10	0.0008249243586362209	0.009966739698681485	10	0.15	-20	0	0	0
11	0.0007470956593751904	0.009880455863160513	10	0.15	-20	0	0	0
12	0.0007368550761412824	0.010141835789511602	10	0.15	-20	0	0	0
13	0.0007245049327611913	0.010115340647859782	10	0.15	-20	0	0	0
14	0.001299576568608919	0.009613117668208169	10	0.15	-20	0	0	0
15	0.001267603760585189	0.00967174848487392	10	0.15	-20	0	0	0
16	0.0012748629203300952	0.009679752711439999	10	0.15	-20	0	0	0
17	0.0012834934964776033	0.009550707319710907	10	0.15	-20	0	0	0
18	0.0012422590648413984	0.009553471632596795	10	0.15	-20	0	0	0
19	0.001216058352395244	0.009577237053980971	10	0.15	-20	0	0	0
20	0.0011890047373062673	0.00958419481061713	10	0.15	-20	0	0	0
21	0.0011269499547779543	0.009537191507626537	10	0.15	-20	0	0	0
22	0.0010892833280001337	0.009552904635846625	10	0.15	-20	0	0	0
23	0.0010444049896809141	0.009723314208652262	10	0.15	-20	0	0	0
24	0.00098488199856618	0.009955349419513516	10	0.15	-20	0	0	0
25	0.0009469820871098088	0.009956895616055719	10	0.15	-20	0	0	0
26	0.0009345820038781847	0.009836815574932857	10	0.15	-20	0	0	0
27	0.0009063159031793472	0.009801755275293539	10	0.15	-20	0	0	0
28	0.0009201297704349936	0.010101361221208716	10	0.15	-20	0	0	0
29	0.0009361760253086663	0.010078800195276587	10	0.15	-20	0	0	0
30	0.0009371424463537056	0.00997164827245995	10	0.15	-20	0	0	0
31	0.0009427434811368576	0.01017939612337199	10	0.15	-20	0	0	0
32	0.0009651805562898503	0.010595417362723649	10	0.15	-20	0	0	0
33	0.0010316070680234856	0.010689133324849578	10	0.15	-20	0	0	0
34	0.0010216229826049944	0.010593218471279493	10	0.15	-20	0	0	0
35	0.0009793572159431665	0.010656523349618887	10	0.15	-20	0	0	0
36	0.0009793926067650312	0.010772719459868433	10	0.15	-20	0	0	0
37	0.0014270608182186649	0.009422193253606747	10	0.15	-20	0	0	0
38	0.0014012094140052791	0.009387923571841024	10	0.15	-20	0	0	0
39	0.0012972098012333328	0.00954233753523137	10	0.15	-20	0	0	0
40	0.001265332996845245	0.00954022742831082	10	0.15	-20	0	0	0
41	0.0012734449990903535	0.009553680995633475	10	0.15	-20	0	0	0
42	0.0012830669581890097	0.009562299571561529	10	0.15	-20	0	0	0
43	0.0012413667240830809	0.009589100885390823	10	0.15	-20	0	0	0
44	0.00121488645672798	0.009591258748629894	10	0.15	-20	0	0	0
45	0.0011887500597083038	0.009632977627919011	10	0.15	-20	0	0	0
46	0.0011290097236633296	0.009506705297493038	10	0.15	-20	0	0	0
47	0.0010924753052261016	0.009576486436809877	10	0.15	-20	0	0	0
48	0.0010493704676628095	0.00978390325957604	10	0.15	-20	0	0	0
49	0.0009902463464633257	0.010023971184709586	10	0.15	-20	0	0	0
50	0.0009528127312660201	0.010001888552673354	10	0.15	-20	0	0	0
51	0.0009418595764462055	0.009926128529419887	10	0.15	-20	0	0	0
52	0.0009169305860996231	0.009724651920684484	10	0.15	-20	0	0	0
53	0.000932279569299324	0.009926189140292103	10	0.15	-20	0	0	0
54	0.0009502874314785	0.010196839552977828	10	0.15	-20	0	0	0
55	0.0009511051785082823	0.010173325492436517	10	0.15	-20	0	0	0
56	0.0009556660652160625	0.010162434787602526	10	0.15	-20	0	0	0
57	0.0009635442264540023	0.010533166924692538	10	0.15	-20	0	0	0
58	0.0009813223779201504	0.010761284835970357	10	0.15	-20	0	0	0
59	0.0009813223779201504	0.010786808492825149	10	0.15	-20	0	0	0
60	0.0010712091490302385	0.010860128717914534	10	0.15	-20	0	0	0
61	0.001063402150752816	0.010811770987907815	10	0.15	-20	0	0	0
62	0.0010184286832809432	0.010723775902468893	10	0.15	-20	0	0	0
63	0.0010184286832809432	0.010778088700116558	10	0.15	-20	0	0	0
64	0.0014499574564397328	0.009662891894448883	10	0.15	-20	0	0	0
65	0.001393276841394055	0.009766844737416477	10	0.15	-20	0	0	0
66	0.0013883062687551338	0.009414049274329804	10	0.15	-20	0	0	0
67	0.0013604867926434313	0.009434997707192225	10	0.15	-20	0	0	0
68	0.0013425411021579863	0.009440620389498456	10	0.15	-20	0	0	0
69	0.001283958942102996	0.009449396696768371	10	0.15	-20	0	0	0
70	0.0012659156742678506	0.009533087844732833	10	0.15	-20	0	0	0
71	0.0012662015285180952	0.009475944171082938	10	0.15	-20	0	0	0
72	0.0012665804370265944	0.00950199378426709	10	0.15	-20	0	0	0
73	0.001235587209544104	0.00960995567795358	10	0.15	-20	0	0	0
74	0.0012159730210602815	0.009594703229224228	10	0.15	-20	0	0	0
75	0.0011726596395120672	0.00978659201915817	10	0.15	-20	0	0	0
76	0.001074297280982136	0.009531807255530876	10	0.15	-20	0	0	0
77	0.001056391325174952	0.009663521791929197	10	0.15	-20	0	0	0
78	0.0010352731244326705	0.00989819012092648	10	0.15	-20	0	0	0
79	0.0009775481259455376	0.009887219765853453	10	0.15	-20	0	0	0
80	0.000941388996317981	0.00990482521631297	10	0.15	-20	0	0	0
81	0.0009325421738397816	0.009866302713429077	10	0.15	-20	0	0	0
82	0.0009126508366316543	0.009729429952557805	10	0.15	-20	0	0	0
83	0.0009363191049222048	0.009861569128082408	10	0.15	-20	0	0	0
84	0.0009637506902217863	0.010201484534562332	10	0.15	-20	0	0	0
85	0.0009682101025596479	0.010183886611092778	10	0.15	-20	0	0	0
86	0.000992041334509848	0.010162553793868035	10	0.15	-20	0	0	0
87	0.0010013778822739487	0.010668590213732034	10	0.15	-20	0	0	0
88	0.0010221021492861646	0.01078580380564108	10	0.15	-20	0	0	0
